"";"Samples";"MMP1";"MYO1B";"LAPTM4B";"MAL";"KRT4";"MYO10";"SPP1";"EXT1";"HPGD";"MGST2";"AIM1";"Class"
"367";"GSM771173";0,447923041917154;0,165341338175173;0,15346715912877;-0,17012699189135;-0,0217009260594576;-0,552076958082846;-0,00919381984778416;0,0991156567885722;-0,252308707199513;-0,0267611305533707;0,166321337624651;"OSCC"
"368";"GSM771177";0,437012064862535;0,125423440571828;0,293282678156229;-0,552483504462238;-0,351453078904949;-0,347399838351704;0,447516495537762;0,151085253731692;-0,2159486991079;0,00809885122995127;0,00486633673679356;"OSCC"
"369";"GSM771183";0,476042373593278;0,226581179384147;0,332557061467284;-0,454912864475909;-0,523957626406722;-0,21621422822958;0,278169371047811;0,201948856903836;-0,370847902531063;-0,034932313257942;0,0855660925048598;"OSCC"
"370";"GSM771187";0,453152463882515;0,151201011750736;0,26881538895266;-0,452342783631825;-0,546847536117485;-0,278345714438896;0,414532436973751;0,123550021501306;-0,221122635246335;0,0238248869968465;0,0635824593767292;"OSCC"
"371";"GSM771190";0,482976503933438;0,187464986028613;0,0903804839342488;-0,0113707887347478;-0,0646601354484304;-0,517023496066562;-0,0131243578023563;-0,017767089480882;-0,36849937191055;0,0354351895237319;0,196188076023498;"OSCC"
"372";"GSM771196";0,441559767970025;0,202658200936118;0,225277747940785;-0,558440232029975;0,0832471847400448;-0,432370116637297;0,337637510104176;0,125261709622606;-0,483297163837516;0,0154066755221287;0,0430587156689033;"OSCC"
"373";"GSM771201";0,350232476865113;0,0452836290237585;0,131603969679548;-0,113265268716559;0,00212646293384195;-0,649767523134887;0,307836956632191;0,00954721685833041;-0,132386337408889;-0,0485945160319144;0,0973829332994663;"OSCC"
"374";"GSM771215";-0,0789384540080025;0,0803800881067219;0,210978905132561;-0,00425232918793018;0,00221680412886963;-0,548829594609147;0,451170405390853;0,12231274748183;-0,307651396940991;-0,081192603030517;0,153805427535751;"OSCC"
"375";"GSM771233";0,507506851996917;0,29693457958084;0,323276816809196;-0,40334367583465;-0,492493148003083;-0,329745272013121;0,118254846437006;0,206557683719215;-0,432451770790383;-0,000417768673244863;0,205920856771307;"OSCC"
"376";"GSM764757";0,0605133663072233;-0,173924419596755;0,128449017924971;0,414735359883509;-0,270064628993176;-0,585264640116491;0,040261979368777;-0,312576551797364;0,298844312762362;0,10317128263208;0,295854921624864;"OSCC"
"377";"GSM764760";0,617900456698636;0,279631465032055;0,334553936491893;-0,382099543301364;-0,320158915058164;-0,36860783048064;-0,179549167732359;0,0228573510358156;-0,272326528782103;0,0303995575936306;0,2373992185026;"OSCC"
"378";"GSM764761";0,380389804940392;0,147386808858346;0,295606444719143;-0,183060874939764;-0,272064677659285;-0,619610195059607;0,00549063462465154;-0,195995883006139;-0,147179911584152;0,259495013513797;0,329542835592617;"OSCC"
"379";"GSM764762";0,584183224539834;0,241459567949591;0,278214964867038;-0,327718172982036;-0,415816775460166;-0,189003305015589;0,0950709898933796;0,0160591383198403;-0,374422030665139;0,019522313496062;0,0724500850571862;"OSCC"
"380";"GSM764767";0,503661120785515;0,151030756506481;0,279919213513296;0,233154482623065;0,0109126907443376;-0,446501037437182;-0,429926888008684;-0,0603701204840565;-0,496338879214485;0,0203324436807983;0,234126217290914;"OSCC"
"381";"GSM764769";0,567182606066799;0,14726862317733;0,320138863672253;-0,0242082515962483;-0,352810334213547;-0,285102049260967;-0,120025367700769;0,0339601227175191;-0,432817393933201;-0,0249606690857748;0,171373850156606;"OSCC"
"382";"GSM764771";0,434474801631735;0,373855567704285;0,335811564419737;-0,515411688248958;-0,485228864503607;-0,254797284539351;-0,508510514506022;0,191949563743507;-0,3236218510273;0,266890393574932;0,484588311751042;"OSCC"
"383";"GSM764772";0,511368661164477;0,218487798995355;0,176012270760704;-0,213793255653197;-0,488631338835523;-0,193383499893987;0,00146724184543793;0,00181838675123575;-0,265715015366038;0,0637065926175232;0,188662157614012;"OSCC"
"384";"GSM764773";0,564657342897186;0,246546458531779;0,28238752313144;-0,391535958767965;-0,435342657102813;-0,237805229771001;-0,00522844586346724;0,194671233453323;-0,423239866987402;0,0164776917044851;0,188411908774435;"OSCC"
"385";"GSM764775";0,301439201427871;0,226483307411718;0,459638058718712;-0,0565233449036438;-0,17893565897062;-0,540361941281288;-0,257565702833819;-0,128339216583556;-0,315526630597119;0,326122366699872;0,163569560911872;"OSCC"
"386";"GSM764779";0,470202197860077;0,0458622706957007;0,0727773095965448;0,368604780213992;0,0805678244119728;-0,529797802139923;-0,299253397240072;-0,112979394591503;-0,262509687589352;-0,0347845592993333;0,201310458081895;"OSCC"
"387";"GSM764780";0,471275604371743;0,0213253655182397;0,0885676027793862;0,26038786551824;0,0650554610596409;-0,528724395628257;-0,113039682252461;-0,205416274609149;-0,217876465691951;0,0094224992762015;0,149022419658367;"OSCC"
"388";"GSM764781";0,560543670355904;0,219797296651298;0,277114202104696;-0,406878322832405;-0,439456329644096;-0,0910245557728387;-0,0824897166403991;0,0250411665334285;-0,302567217833659;0,0880938074796227;0,151825999598447;"OSCC"
"389";"GSM764785";0,0922675961935346;0,0319830958394711;0,135229024110392;0,512145131912283;0,154421343017378;-0,487854868087717;-0,454692665396835;-0,302471438254751;-0,098244546098297;0,163955020694722;0,253262306069821;"OSCC"
"390";"GSM764789";0,679926566890559;0,257823509924112;0,227022543174995;-0,247416194764243;-0,303141162193106;-0,246396576554617;-0,245792358356321;-0,0351184662470325;-0,320073433109441;0,0613298636561037;0,17183570757899;"OSCC"
"391";"GSM764794";0,521753156272432;0,132259426592915;0,427651902208335;-0,463411729932863;-0,478246843727568;-0,220281214373179;0,0859983954735465;0,0226356458218976;-0,189459105687624;-0,00304944474939832;0,164149812101507;"OSCC"
"392";"GSM764797";0,510770301725076;0,185034479758098;0,31772172551067;-0,489229698274924;-0,289977484826731;-0,381213426439557;0,00709119189018691;0,0830722878461572;-0,343596771737475;0,0702223237399117;0,330105070808588;"OSCC"
"393";"GSM764798";-0,461064115676955;-0,12387461644907;0,112247157210758;0,538935884323045;0,230702926017287;-0,395526943826083;-0,320755269438261;-0,254057718147725;0,120736016685719;0,241296352004492;0,311360327296793;"OSCC"
"394";"GSM764799";0,619652110087967;0,119637961947504;0,277125629485068;-0,380347889912033;-0,184363132175358;-0,233829747279913;0,0105746631670741;-0,0626089513998513;-0,358276790790161;0,0452847677689926;0,14715137910071;"OSCC"
"395";"GSM764801";0,58226371862644;0,110130128957696;0,0109796594008815;0,0227412272073014;0,0602755758167488;-0,41773628137356;-0,111885190773755;-0,219395080153618;-0,183511477902967;-0,00884439519453463;0,154982115389366;"OSCC"
"396";"GSM764807";0,603572214016328;0,182914461229378;0,0517316831065237;-0,185780167558748;-0,225610662180998;-0,095151183283355;-0,208835841166908;0,0856491044017606;-0,396427785983672;-0,0382107798703634;0,226148957290054;"OSCC"
"397";"GSM764809";0,560625732822637;0,263893144688502;0,238828656296412;-0,423922848432737;-0,439374267177363;-0,205496365199719;0,0815629641210036;0,0433686390995075;-0,387942624872977;0,0141940905182522;0,254262878136481;"OSCC"
"398";"GSM764813";0,52760922750408;0,185711693140604;0,497284031685604;-0,242620268701461;-0,137823097021232;-0,47239077249592;-0,319301869384159;-0,0213682495615384;-0,338982769082431;0,0890825139019343;0,232799560014518;"OSCC"
"399";"GSM764815";0,520668456601884;0,224660741304014;0,226594340089427;-0,0291038084300566;-0,479331543398117;-0,327088091375238;-0,154644499942274;-0,093681233544879;-0,125941300194358;0,0491186174963997;0,188748321393198;"OSCC"
"400";"GSM764816";0,440662341546229;0,181477334402027;0,241455403362961;0,0879049010535559;-0,193604353180353;-0,559337658453771;-0,041610068542049;-0,112786258965495;-0,152107061331389;0,0242605826325907;0,0836848374756952;"OSCC"
"401";"GSM764817";0,582965128985296;0,0670639522817166;0,100038058201542;-0,169057931984343;-0,417034871014704;-0,304739171291413;0,0305250781543422;-0,116059510824583;-0,105717282074287;0,059747375559433;0,272269174006999;"OSCC"
"402";"GSM764818";0,54491121235821;0,221399829746022;0,115975914634732;0,130930785800895;-0,0860205342439167;-0,45508878764179;-0,200501922563264;-0,00429718350727027;-0,350050634224893;0,00217093038226444;0,0805703892590109;"OSCC"
"403";"GSM764819";0,48756239049024;0,18681235498942;0,254464008036681;0,306830944509578;-0,0120503278398016;-0,51243760950976;-0,456230129809774;-0,242657198216627;-0,335830713314157;0,0470424003013756;0,276493880362824;"OSCC"
"404";"GSM764821";0,482368843479152;0,169534696150886;0,252475481631913;0,0914778802678696;-0,261258876660721;-0,517631156520848;0,0797231191199922;-0,206097474470159;-0,373452906080135;0,128497791836231;0,154362601245819;"OSCC"
"405";"GSM764824";0,280457241666119;-0,0173955392124675;0,0975824632827719;0,490910981241929;0,0506106769978331;-0,509089018758071;-0,342110447173157;-0,192270230043557;-0,165523015299757;0,0942226453914679;0,212604241906888;"OSCC"
"406";"GSM764833";0,580558021767026;0,217800040051465;0,17240093063791;0,0652942020776912;-0,375664265584188;-0,260412736365957;-0,220218168754184;-0,0697686211380632;-0,419441978232974;0,0361563313545389;0,273296244186736;"OSCC"
"407";"GSM764834";0,59413100064326;0,124347390309214;0,158600516851916;0,083918313462085;-0,321812310200907;-0,40586899935674;-0,174515124089338;-0,0633171645698387;-0,208140885155654;0,0751866201923796;0,137470641913624;"OSCC"
"408";"GSM764837";0,623065470830482;0,00964713227437009;0,0943822113364311;0,239701521209283;-0,369946811703826;-0,376934529169518;-0,356451632268367;-0,0654888400629134;-0,135233944458452;0,0782276170922931;0,259031804920218;"OSCC"
"409";"GSM764840";0,526813727090807;0,089910858806133;0,0498318398723755;0,419471123570872;0,0869810009375918;-0,473186272909194;-0,395111461477104;-0,284074466249026;-0,272734736144865;0,0286352674469048;0,223463119055505;"OSCC"
"410";"GSM764842";0,163202026713498;-0,0608249423333913;0,146763800837162;0,481293057814558;0,125955786211316;-0,518706942185442;-0,337807198983185;-0,146255104971962;-0,199152269628983;0,120508081010897;0,225023705515531;"OSCC"
"411";"GSM764843";0,554872134356067;0,19686991811418;0,228926273979305;-0,322815058931887;-0,445127865643933;-0,234711528775167;0,103055607523709;0,0392951199504943;-0,341047606027027;0,0390893260609899;0,181593679393268;"OSCC"
"412";"GSM764844";0,526926161248535;0,21327398774811;0,183773601021149;-0,344277152740542;-0,473073838751465;-0,295905439326573;-0,309372078787908;-0,0102969019137053;0,179650095139578;0,0770227243609514;0,25227884200187;"OSCC"
"413";"GSM764847";0,525484689090788;0,238115356911548;0,248768529559528;-0,205402853355447;-0,392081948723536;-0,21234517086438;-0,082691620916536;0,0418839167357711;-0,474515310909212;0,0586005201492252;0,25418389232225;"OSCC"
"414";"GSM764848";0,0822698537841967;-0,000960236117007215;0,0954161841420014;0,544366277855271;0,0193125383252135;-0,455633722144729;-0,383045647555321;-0,313517814184926;0,0678951913108018;0,0673286760678356;0,276568698516664;"OSCC"
"415";"GSM764850";0,570610504871541;0,230534713740088;0,321090351320678;-0,311248838600086;-0,429389495128459;-0,2095295938866;-0,0364280632994645;-0,0361450769320251;-0,274493420846588;-0,00340068334310182;0,178399602104017;"OSCC"
"416";"GSM764853";0,367917270063538;0,0978266895450423;0,170023378670918;0,285368521681047;-0,375980815697919;-0,632082729936462;-0,172449811577918;-0,494917944786313;0,212844612291313;0,205809376618354;0,335641453128401;"OSCC"
"417";"GSM764854";0,508169381063931;0,0668768123533123;0,237433607410561;0,138811497424536;-0,0643353385771313;-0,491830618936069;-0,342040244552074;-0,247475799998663;0,0190919789505123;-0,0670996997706488;0,242398424631734;"OSCC"
"418";"GSM764857";0,542946547244541;0,173707381443771;0,0947901191454199;0,226290901076001;-0,280127227118631;-0,422617020038224;-0,457053452755459;-0,131402980973182;-0,0598904438445985;0,0357412406123007;0,277614935208058;"OSCC"
"419";"GSM764860";0,127652680581672;0,220746779951093;0,429035688471519;-0,0978324383752843;-0,218342993710831;-0,570964311528481;-0,158034406267568;0,00371506825035926;-0,172123418361271;0,133851845902901;0,302295505085891;"OSCC"
"420";"GSM764863";0,583658785055242;0,188850189137625;0,21772947022956;-0,31942356121668;-0,416341214944758;-0,224050873175991;-0,127967580762292;0,0158539537439378;-0,128969612771426;0,0339703730963297;0,176690071608452;"OSCC"
"421";"GSM764864";0,547553467720648;0,231862254068528;0,264041180155504;-0,343821548110821;-0,452446532279352;-0,251506494846724;-0,0567301759094725;0,0103061262346947;-0,219768504481638;0,0614546699741111;0,209055557474522;"OSCC"
"422";"GSM764866";0,225499318515412;0,120393426294821;0,248696005451877;0,440953292094779;-0,101364279723212;-0,559046707905221;-0,373034179073181;-0,164191916544349;-0,109948364436989;0,00906243447263584;0,262980970853428;"OSCC"
"423";"GSM764869";0,49925699630638;0,321231926027622;0,347808299749824;-0,391569991297446;-0,50074300369362;-0,226138930559259;-0,111219669784267;0,0386938972048706;-0,0762111466263674;0,0372065245541455;0,061685098118119;"OSCC"
"424";"GSM764870";0,218533561483474;0,0826481413774331;0,430062140154702;-0,066677998648683;-0,153010333276464;-0,569937859845298;-0,343690844778442;0,129044813163664;-0,253066304101338;0,167553113461252;0,358541571009698;"OSCC"
"425";"GSM764874";0,602326608212914;0,206626760689114;0,199828866853389;-0,267192435869818;-0,397673391787086;-0,230116808315217;-0,207952602380432;0,0113432964837298;-0,296514965294159;0,0629505310001425;0,316374140407422;"OSCC"
"426";"GSM764876";0,606154029235043;0,181843012205509;0,340483670281063;-0,356923127597337;-0,326427930148148;-0,253618589639721;-0,270353862034505;0,120190729740809;-0,393845970764957;0,0992822931017989;0,253215745620447;"OSCC"
"427";"GSM764877";0,517511869321071;0,132505737865349;0,344936187442298;-0,417552236520013;-0,482488130678929;-0,310206750528063;0,249209204128697;0,00756294340017681;-0,367171854082556;0,0779872083637904;0,247705821288178;"OSCC"
"428";"GSM764879";0,546642288294917;0,206168120085849;0,257279805638056;-0,345468719155277;-0,453357711705083;-0,153529570593312;-0,0969287892542247;0,0522790569257804;-0,384120615020559;0,130145864055469;0,240890270728382;"OSCC"
"429";"GSM764881";-0,0639763055676551;-0,116486529485083;0,463670888942086;0,320514358351166;-0,307057853097124;-0,536329111057914;-0,37818661432569;0,0817702621993546;-0,16198133554445;0,244713120637775;0,453349118947534;"OSCC"
"430";"GSM764883";0,107398093417462;-0,139444988893374;0,182266195355371;0,553471836802488;-0,287018507212366;-0,446528163197511;-0,0855364052862759;-0,0557419440403946;-0,216554942543262;0,165799746585184;0,221889079012678;"OSCC"
"431";"GSM764885";0,407046340229253;-0,24197583534456;0,299956502176389;0,247549452731288;-0,0734865377872902;-0,592953659770747;0,0609875977498305;0,116192465565192;-0,537405687196439;0,0808974491769013;0,233191912470183;"OSCC"
"432";"GSM764887";0,400711275678674;0,223986178155284;0,280670170258808;0,347022673247037;-0,347409535719401;-0,597642829518277;-0,447764709344812;-0,100529510283108;-0,309338851929526;0,147937968973598;0,402357170481723;"OSCC"
"433";"GSM764896";0,149603155379409;0,156258997565032;0,147743633487486;0,332583637906697;-0,076995264590019;-0,667416362093303;-0,261798859315343;-0,152826647418932;0,106201549073801;-0,031763289171442;0,298409449176611;"OSCC"
"434";"GSM764899";0,500440203562211;0,0556474295892818;0,274118069366649;-0,0395242429665012;-0,18956381850136;-0,499559796437789;-0,0657651505504751;-0,0580599537863009;-0,23717977818424;0,107319222470398;0,152127815438125;"OSCC"
"435";"GSM764900";0,301438679776675;0,197463233490831;0,276854844199472;0,239711565054751;-0,224958518191345;-0,648910120994433;-0,463543028065622;-0,176192994430035;0,0993408549131857;0,0477056052409544;0,351089879005567;"OSCC"
"436";"GSM764902";0,563386117756212;0,25508149533515;0,336510460734994;-0,0732969891374778;-0,405261136284236;-0,436613882243788;-0,276135142609249;0,00635476301868377;-0,312276773349933;0,0201200683571263;0,322131018422518;"OSCC"
"437";"GSM764904";-0,116383770503982;-0,00420160300507083;0,116004583593848;0,547384793791234;0,278877471310771;-0,452615206208766;-0,346471450321632;-0,043767450975276;-0,27098938474514;0,157670915640261;0,134491101423753;"OSCC"
"438";"GSM764905";0,545029575325939;0,231366624608791;0,210281662932257;-0,354281838154566;-0,454970424674061;-0,201250312323003;0,185829186203841;-0,0581318146534862;-0,350239376616704;0,0960031590736361;0,150363558277357;"OSCC"
"439";"GSM764906";0,129553217554871;0,116150585380128;0,287749216465514;0,420071154208118;-0,577579510069839;-0,579928845791882;-0,25979457928665;0,0205996891216747;-0,0921332511244805;0,141501230299033;0,393811093243512;"OSCC"
"440";"GSM764909";0,549737730027963;0,111137637808988;0,135209481535426;-0,286207247303189;-0,450262269972037;-0,17599829018897;0,119489906375972;-0,0504505075012022;-0,0193120781130335;0,0120979420920251;0,0545576952380576;"OSCC"
"441";"GSM764915";0,0954489246512924;0,0700494782372105;0,174126349926772;0,433788797236306;0,0105841663461133;-0,566211202763694;-0,491266743659405;-0,0853177034740609;-0,0436471074885785;0,106954835314959;0,295490205673084;"OSCC"
"442";"GSM771153";0,481152730172846;0,173733576937812;0,223652960879574;-0,164077492633584;-0,518847269827154;-0,253343290042316;0,0687639664532979;0,127502199472345;-0,368233064745004;0,0611448673874539;0,16855081594473;"OSCC"
"443";"GSM771158";0,476471091072064;0,226457827793517;0,297673382596459;-0,484131882246538;-0,0418844382036933;-0,342574221222625;0,176024056895371;0,1912154460048;-0,523528908927936;-0,085317896952121;0,109595543190703;"OSCC"
"444";"GSM771180";0,449589153915486;0,0218729230965322;0,28596461464227;-0,425927161222685;0,13403639032514;-0,550410846084514;0,27046456807061;-0,0483461983168373;-0,131719975460587;-0,0335154880534937;0,0279920190880777;"OSCC"
"445";"GSM771203";0,40328628144088;0,214873864056585;0,421865692291364;-0,461703117996786;-0,578134307708636;-0,270292113751991;0,184223942643484;0,299674957794838;-0,429892739436507;0,000585519263090966;0,215512021403678;"OSCC"
"446";"GSM771210";-0,21449943962222;0,133796322313345;0,221320961440414;-0,00709563427334284;0,404549375680999;-0,595450624319001;0,052329185099538;0,000155132601262938;-0,187276176159186;0,0652578296492332;0,126913067588958;"OSCC"
"447";"GSM771221";0,474638503606606;0,270340762381404;0,379711132074965;-0,463671067118645;-0,525361496393394;-0,225702358526926;0,129430645242625;0,277686431044075;-0,449827906142572;-0,0501219383646833;0,182877292196545;"OSCC"
"448";"GSM771224";0,494309604545389;0,153386213471444;0,314304020434638;-0,222869942024155;-0,505690395454611;-0,428521649032761;-0,105778285511296;0,184469632094553;-0,13961919041578;0,0905150620188542;0,165494929873725;"OSCC"
"449";"GSM771228";0,468950015208122;0,235433094803072;0,353889087105686;-0,531049984791878;-0,528668332341523;-0,225831711051884;0,365565427532929;0,223609331200546;-0,521287857478727;0,0163222951729043;0,143068634640752;"OSCC"
"450";"GSM771237";0,417171487768288;-0,00493921924711111;0,164587885066619;0,237522667337153;0,0255067136799142;-0,582828512231712;0,0121996586665521;0,0587999139831416;-0,2444727427716;-0,151024382159214;0,0674765299079693;"OSCC"
"451";"GSM771244";0,420161478633416;0,176050376914598;0,310566748658599;-0,303799945264317;-0,579838521366584;-0,372172178036596;0,307031693968948;0,152955266551895;-0,187332874133875;-0,0362672440416359;0,112645198115553;"OSCC"
"452";"GSM771243";0,473625746095447;0,201631367319445;0,2776108597625;-0,42956256341141;-0,526374253904553;-0,240596288958906;0,275846704452159;0,117817073110318;-0,309365934349317;-0,0147955624574728;0,17416285234179;"OTSCC"
"453";"GSM248238";0,645951553281002;-0,0063541134793155;0,38776293261095;-0,15761619712745;-0,252586276890033;-0,328815424795616;-0,354048446718998;-0,0312192602544963;-0,344309539205199;0,221937648177136;0,21929712440202;"OTSCC"
"454";"GSM248650";0,401067769095044;-0,196723350983005;-0,00258206156604573;0,524887283624402;0,28606033481172;-0,397781044736527;-0,475112716375598;-0,328101245201247;-0,365348198737197;0,240255154606638;0,313378075461815;"OTSCC"
"455";"GSM248663";0,371039021715877;-0,250199998683215;0,147010670378887;0,352207642578478;0,422051131743083;-0,476963115144038;-0,40344862953148;-0,534536673971903;-0,535333479402466;0,443506909719243;0,464666520597534;"OTSCC"
"456";"GSM248665";0,628166395880756;-0,0741076845825724;0,255756805797704;-0,112965600040001;0,0308939069433038;-0,275107748084355;-0,371833604119244;-0,221627502015942;-0,324160088483373;0,194133899291239;0,270851219412486;"OTSCC"
"457";"GSM248667";0,307727454754546;-0,304056452593989;0,175622838702671;0,521031352520163;0,0976695543493002;-0,478968647479837;-0,371847625006216;-0,209572092841923;-0,470798560408854;0,387030838222443;0,346161339781696;"OTSCC"
"458";"GSM248668";0,582605446154983;0,0285528454938941;0,320029568576168;-0,14518291787035;-0,260845920591276;-0,232400998142034;-0,354031624480942;-0,292068904958376;-0,417394553845018;0,293656757956668;0,477080301706284;"OTSCC"
"459";"GSM248669";0,691229058603692;-0,101342474121903;0,196633514453497;-0,277333418076597;-0,129225804576218;-0,0976630473447423;-0,249129652156746;-0,26981325779897;-0,308770941396308;0,341649347695287;0,203766674719009;"OTSCC"
"460";"GSM248671";0,224919866844209;-0,178643475679384;0,220916141087232;0,557974012236511;0,29740853861894;-0,337167474759028;-0,44202598776349;-0,412700392336187;-0,434078718485335;0,142622266464008;0,360775223772525;"OTSCC"
"461";"GSM248673";0,618713844388418;0,0195085179351354;0,0330197110324731;-0,140017292141551;-0,0854924668603596;-0,201385077564947;-0,381286155611582;-0,267520546770565;-0,291161894864547;0,298947674945723;0,396673685511802;"OTSCC"
"462";"GSM248674";0,518553692669492;-0,0332501069862812;0,319301571411718;-0,0751890965548548;-0,0268149384162944;-0,255717841313131;-0,481446307330508;-0,379554791452479;-0,403712143546709;0,428258150258262;0,389571811260785;"OTSCC"
"463";"GSM248675";0,473463913231111;-0,117525555521205;0,303927068748456;-0,134183771606086;0,146396306096123;-0,337749550406203;-0,452297860608024;-0,41202854644473;-0,458456700698533;0,541543299301467;0,446911397907623;"OTSCC"
"464";"GSM248678";0,636761599185718;-0,0803932248225689;0,281661799101941;-0,0421844537041643;-0,15663382050258;-0,193677860386111;-0,363238400814282;-0,163716801983064;-0,322883345862917;0,192207969689105;0,212096540098922;"OTSCC"
"465";"GSM248679";0,326654869558855;-0,28360206434588;0,131020545152766;0,4498995519955;0,415187122498364;-0,387671109426487;-0,5501004480045;-0,420648278961259;-0,280561680863576;0,352025435719129;0,247796056677087;"OTSCC"
"466";"GSM248680";0,637288527975823;-0,0114728716819719;0,113718300669305;-0,0376732812192699;-0,21704605469589;-0,11031899303103;-0,258782158362665;-0,177054272514364;-0,362711472024177;0,242919807735122;0,18113246714912;"OTSCC"
"467";"GSM248681";0,49262902856933;-0,172239095684751;0,198038183319824;0,482955731754446;-0,189512304183229;-0,329580696887174;-0,50737097143067;-0,0886695726458462;-0,41036432744655;0,198242221219864;0,325871803414757;"OTSCC"
"468";"GSM248682";0,651448961567329;-0,0317665551155864;0,25046805525852;-0,153921563996187;-0,151995278357899;-0,181423612176905;-0,348551038432671;-0,2378146799801;-0,3231736272278;0,23035330677786;0,29637603168344;"OTSCC"
"469";"GSM248683";0,5776306924047;-0,045210068401828;0,394700645839693;-0,175934113603032;-0,237709015355865;-0,326008631144641;-0,222935518819243;-0,38417488091015;-0,4223693075953;0,485249894485417;0,356760303100249;"OTSCC"
"470";"GSM248686";0,331826638893865;-0,272900086770171;-0,0159909308634679;0,55287742459764;0,358032073777542;-0,411131276054953;-0,372680223319321;-0,447122575402359;-0,338667740166793;0,270118402342277;0,34563829296574;"OTSCC"
"471";"GSM342530";0,756764729910848;0,0592492018009038;-0,0904177187589823;-0,0278123027151218;0,395091606042151;-0,21213392094691;-0,211791399621791;-0,148252886641898;-0,243235270089152;-0,13793265574717;-0,139529383232876;"OTSCC"
"472";"GSM342532";-0,0981986865306471;-0,110372443389077;-0,123519660278719;0,225464597784685;0,862741068032309;-0,133718348075801;-0,137258931967691;-0,123546848361327;-0,135733454759813;-0,12144600788827;-0,104411284565648;"OTSCC"
"473";"GSM342534";0,669384778435608;0,0138690435829554;-0,133794208476121;0,134096739718837;0,454780841794001;-0,272669267073712;-0,0150440573816102;-0,0726554189044668;-0,330615221564392;-0,278878806278848;-0,168474423852253;"OTSCC"
"474";"GSM342536";-0,193253398576878;-0,0933249541565723;-0,0845301138603558;0,151688417845229;0,738873934610308;-0,214048103208181;0,274439382495744;-0,11753093964771;-0,261126065389692;-0,10416337006304;-0,0970247900488532;"OTSCC"
"475";"GSM342549";0,645623585940903;0,427195848857451;0,103141080076036;-0,190994794086615;-0,0553084801473224;-0,215667246690018;-0,113897139629537;-0,062594747235958;-0,354376414059097;-0,0868878398250817;-0,0962338532007621;"OTSCC"
"476";"GSM342551";0,802664107425037;0,0302014027139155;0,15669737689101;-0,191923697157085;-0,119179664646464;-0,127809425043739;-0,0276361164400256;-0,064061898596615;-0,197335892574963;-0,130477295601059;-0,131138896970012;"OTSCC"
"477";"GSM342554";0,802603703745776;-0,0396314403031092;-0,0645926102442275;-0,182391373072129;-0,167988793456718;-0,157419207245317;0,381644984602834;-0,0653040037468991;-0,197396296254224;-0,161380131146906;-0,14814483287908;"OTSCC"
"478";"GSM342556";0,782414271133225;-0,00590663270350051;0,0514965994885067;-0,179109610866321;0,156073977589124;-0,153035839636301;-0,200092659749642;-0,0480709826059726;-0,217585728866775;-0,118022139920351;-0,0681612538619922;"OTSCC"
"479";"GSM342557";-0,0480335711893815;-0,0692149432664394;-0,0751903134910058;-0,0942033618142454;0,0776370793158579;-0,130063461029482;0,837408334839853;-0,113396043347657;-0,162591665160147;-0,117060273393184;-0,10529178146417;"OTSCC"
"480";"GSM342560";0,396951473890187;-0,0928785643544678;-0,147626043305264;0,293147336558898;0,747924560832195;-0,215745765442635;-0,203088694374758;-0,205413666287911;-0,252075439167805;-0,145396167183217;-0,175799031165223;"OTSCC"
"481";"GSM342561";-0,132910162308472;-0,142239486000414;-0,114642368209402;0,822099870284298;0,411520890534649;-0,168206375286731;-0,177900129715702;-0,14435077564886;-0,177288438247073;-0,106053931334182;-0,0700290940681098;"OTSCC"
"482";"GSM342562";0,674717050191227;0,0449662056976779;-0,0341563346689691;0,0378323274508008;0,10623942433203;-0,21564381735615;0,353580533962847;-0,139050965459804;-0,325282949808773;-0,269216561965462;-0,233984912375424;"OTSCC"
"483";"GSM342577";-0,0747385376258973;0,0103585348197893;0,149177429200799;-0,149134247665496;0,0457092202107122;-0,171393843392346;0,778660095438311;-0,109751840571586;-0,221339904561689;-0,0787048493542584;-0,17884205649834;"OTSCC"
"484";"GSM342582";0,821739364861832;-0,0455990271019827;-0,0284449315549302;-0,176133923156166;-0,126941114692923;-0,107177260843609;-0,0150081884242925;0,0133999490936939;-0,178260635138168;-0,025564530443992;-0,132009702599463;"OTSCC"
"485";"GSM342584";0,835436057383587;0,027969105680766;0,00695143739980608;-0,105126521713753;-0,0464924258199074;-0,126628520181612;-0,110793677344914;-0,13200018266421;-0,164563942616413;-0,136802979132131;-0,0479483509912194;"OTSCC"
"486";"GSM342586";0,671457916029503;0,157699783135796;-0,106111518936366;0,13476479889517;-0,109710136473252;-0,266425115427911;0,300581851479321;-0,166965477051889;-0,328542083970497;-0,23216445936184;-0,0545855583180337;"OTSCC"
"487";"GSM248651";0,626605043690004;-0,199209179215422;0,214526730361449;0,158752378687926;0,120104393533787;-0,319469839075532;-0,373394956309995;-0,332306519788066;-0,333420324144739;0,309941458890732;0,127870813369856;"OTSCC"
"488";"GSM248662";0,152538681109165;-0,293620544961136;0,0160451386498451;0,539361538334739;0,341979047899914;-0,321758577559679;-0,460638461665261;-0,3444377750754;-0,261737580648267;0,304837808625024;0,327430725291055;"OTSCC"
"489";"GSM248664";0,0294893310539822;-0,128865821395446;0,361005205564155;0,0726333725230511;0,14767882492894;-0,388618377909409;-0,326492882198704;-0,141280653295092;-0,408378259762572;0,591621740237428;0,191207520253667;"OTSCC"
